id1	id2	tag	tag_counts	selfpairs
YGR097W	YJR140C	YGR097W_YJR140C	1	0
YGL097W	YKL082C	YGL097W_YKL082C	1	0
YFR028C	YLR310C	YFR028C_YLR310C	1	0
YKR088C	YOR085W	YKR088C_YOR085W	1	0
YAL026C	YNL172W	YAL026C_YNL172W	1	0
YGR237C	YMR199W	YGR237C_YMR199W	1	0
YDR141C	YNL018C	YDR141C_YNL018C	1	0
YOL043C	YPL235W	YOL043C_YPL235W	1	0
YBR058C	YHR041C	YBR058C_YHR041C	1	0
YJL057C	YNL031C	YJL057C_YNL031C	1	0
YDR164C	YEL036C	YDR164C_YEL036C	1	0
YGL075C	YOR075W	YGL075C_YOR075W	1	0
YJR091C	YOR026W	YJR091C_YOR026W	1	0
YLR342W	YOL041C	YLR342W_YOL041C	1	0
YLR037C	YMR105C	YLR037C_YMR105C	1	0
YIL159W	YLR345W	YIL159W_YLR345W	1	0
YBR200W	YDL160C	YBR200W_YDL160C	1	0
YDR045C	YDR088C	YDR045C_YDR088C	1	0
YIL035C	YKL068W	YIL035C_YKL068W	1	0
YIR017C	YMR065W	YIR017C_YMR065W	1	0
YER142C	YLR221C	YER142C_YLR221C	1	0
YBL007C	YGL070C	YBL007C_YGL070C	1	0
YDR176W	YLR433C	YDR176W_YLR433C	1	0
YCL063W	YNR022C	YCL063W_YNR022C	1	0
YDR510W	YLR347C	YDR510W_YLR347C	1	0
YDL053C	YDL097C	YDL053C_YDL097C	1	0
YDL097C	YDR097C	YDL097C_YDR097C	1	0
YER022W	YGL115W	YER022W_YGL115W	1	0
YER081W	YJR017C	YER081W_YJR017C	1	0
YDR141C	YLR146C	YDR141C_YLR146C	1	0
YMR047C	YOL133W	YMR047C_YOL133W	1	0
YDL239C	YPL214C	YDL239C_YPL214C	1	0
YLL062C	YNR069C	YLL062C_YNR069C	1	0
YFL037W	YIL163C	YFL037W_YIL163C	1	0
YGR218W	YNL099C	YGR218W_YNL099C	1	0
YER146W	YML064C	YER146W_YML064C	1	0
YDR032C	YNR052C	YDR032C_YNR052C	1	0
YOR264W	YPL129W	YOR264W_YPL129W	1	0
YDL014W	YJR091C	YDL014W_YJR091C	1	0
YGR199W	YKL130C	YGR199W_YKL130C	1	0
YBL092W	YDR120C	YBL092W_YDR120C	1	0
YHR129C	YLR293C	YHR129C_YLR293C	1	0
YDR098C	YOR319W	YDR098C_YOR319W	1	0
YBL050W	YDR229W	YBL050W_YDR229W	1	0
YJR104C	YKL013C	YJR104C_YKL013C	1	0
YDL140C	YKL085W	YDL140C_YKL085W	1	0
YBL007C	YJL005W	YBL007C_YJL005W	1	0
YML057W	YPL073C	YML057W_YPL073C	1	0
YJR104C	YPL161C	YJR104C_YPL161C	1	0
YPL174C	YPR086W	YPL174C_YPR086W	1	0
YOR059C	YPL043W	YOR059C_YPL043W	1	0
YER021W	YGL229C	YER021W_YGL229C	1	0
YBR067C	YNL189W	YBR067C_YNL189W	1	0
YCR009C	YOL149W	YCR009C_YOL149W	1	0
YDR524C	YHR091C	YDR524C_YHR091C	1	0
YBR217W	YOL101C	YBR217W_YOL101C	1	0
YBL106C	YDR356W	YBL106C_YDR356W	1	0
YBR112C	YOR264W	YBR112C_YOR264W	1	0
YDL011C	YDR283C	YDL011C_YDR283C	1	0
YKL145W	YPL022W	YKL145W_YPL022W	1	0
YDR063W	YGR218W	YDR063W_YGR218W	1	0
YIL056W	YMR224C	YIL056W_YMR224C	1	0
YAR007C	YLR234W	YAR007C_YLR234W	1	0
YHR170W	YNL159C	YHR170W_YNL159C	1	0
YJR082C	YOR324C	YJR082C_YOR324C	1	0
YBR171W	YML062C	YBR171W_YML062C	1	0
YJR144W	YKL208W	YJR144W_YKL208W	1	0
YDR214W	YPL237W	YDR214W_YPL237W	1	0
YGR142W	YLL019C	YGR142W_YLL019C	1	0
YBR109C	YDR416W	YBR109C_YDR416W	1	0
YAL058W	YPR086W	YAL058W_YPR086W	1	0
YGR167W	YIL142W	YGR167W_YIL142W	1	0
YDR455C	YKL196C	YDR455C_YKL196C	1	0
YGR116W	YLR292C	YGR116W_YLR292C	1	0
YDR245W	YDR386W	YDR245W_YDR386W	1	0
YBR136W	YDR239C	YBR136W_YDR239C	1	0
YLL024C	YMR010W	YLL024C_YMR010W	1	0
YBR286W	YNL044W	YBR286W_YNL044W	1	0
YDR386W	YNL027W	YDR386W_YNL027W	1	0
YGL238W	YJR091C	YGL238W_YJR091C	1	0
YDR190C	YGR249W	YDR190C_YGR249W	1	0
YEL068C	YKL210W	YEL068C_YKL210W	1	0
YAR027W	YOR214C	YAR027W_YOR214C	1	0
YIL046W	YMR146C	YIL046W_YMR146C	1	0
YLR117C	YLR377C	YLR117C_YLR377C	1	0
YMR047C	YPL002C	YMR047C_YPL002C	1	0
YAL028W	YCL040W	YAL028W_YCL040W	1	0
YDR207C	YKR026C	YDR207C_YKR026C	1	0
YGL008C	YJR063W	YGL008C_YJR063W	1	0
YKR099W	YNR039C	YKR099W_YNR039C	1	0
YBR109C	YPL124W	YBR109C_YPL124W	1	0
YLR291C	YNL064C	YLR291C_YNL064C	1	0
YNR031C	YOR047C	YNR031C_YOR047C	1	0
YGR252W	YPR025C	YGR252W_YPR025C	1	0
YJL095W	YNL025C	YJL095W_YNL025C	1	0
YCL027W	YDR201W	YCL027W_YDR201W	1	0
YER009W	YLR277C	YER009W_YLR277C	1	0
YBR039W	YLR427W	YBR039W_YLR427W	1	0
YML109W	YOR014W	YML109W_YOR014W	1	0
YBR217W	YIL076W	YBR217W_YIL076W	1	0
YBL026W	YPL204W	YBL026W_YPL204W	1	0
YDR034C	YNL102W	YDR034C_YNL102W	1	0
YHR005C-A	YOR155C	YHR005C-A_YOR155C	1	0
YBL026W	YCR082W	YBL026W_YCR082W	1	0
YGR218W	YNL092W	YGR218W_YNL092W	1	0
YER146W	YGR035C	YER146W_YGR035C	1	0
YAL021C	YPL022W	YAL021C_YPL022W	1	0
YOR272W	YPR014C	YOR272W_YPR014C	1	0
YDL037C	YIL144W	YDL037C_YIL144W	1	0
YDR395W	YKR036C	YDR395W_YKR036C	1	0
YBR139W	YNL189W	YBR139W_YNL189W	1	0
YBL026W	YDR129C	YBL026W_YDR129C	1	0
YAR014C	YJL076W	YAR014C_YJL076W	1	0
YHR016C	YNL041C	YHR016C_YNL041C	1	0
YDR318W	YPR086W	YDR318W_YPR086W	1	0
YJL210W	YJR007W	YJL210W_YJR007W	1	0
YDR388W	YLR288C	YDR388W_YLR288C	1	0
YJR035W	YLR036C	YJR035W_YLR036C	1	0
YDR099W	YOR128C	YDR099W_YOR128C	1	0
YER081W	YPR110C	YER081W_YPR110C	1	0
YLR288C	YOR115C	YLR288C_YOR115C	1	0
YMR047C	YOR269W	YMR047C_YOR269W	1	0
YBL099W	YPR096C	YBL099W_YPR096C	1	0
YLR090W	YNL062C	YLR090W_YNL062C	1	0
YBR123C	YLR192C	YBR123C_YLR192C	1	0
YBR045C	YFL027C	YBR045C_YFL027C	1	0
YDR394W	YLR248W	YDR394W_YLR248W	1	0
YBL001C	YOR319W	YBL001C_YOR319W	1	0
YCR077C	YOL016C	YCR077C_YOL016C	1	0
YGL122C	YLL017W	YGL122C_YLL017W	1	0
YDR468C	YHR114W	YDR468C_YHR114W	1	0
YDR188W	YHR116W	YDR188W_YHR116W	1	0
YBR143C	YPL217C	YBR143C_YPL217C	1	0
YDL004W	YGR072W	YDL004W_YGR072W	1	0
YDR105C	YKL113C	YDR105C_YKL113C	1	0
YDR413C	YLR347C	YDR413C_YLR347C	1	0
YAL015C	YHR114W	YAL015C_YHR114W	1	0
YIL125W	YLR295C	YIL125W_YLR295C	1	0
YKL056C	YPR135W	YKL056C_YPR135W	1	0
YEL060C	YGR035C	YEL060C_YGR035C	1	0
YDL062W	YKL061W	YDL062W_YKL061W	1	0
YDR118W	YFL022C	YDR118W_YFL022C	1	0
YFR026C	YLR386W	YFR026C_YLR386W	1	0
YBR116C	YJR091C	YBR116C_YJR091C	1	0
YBR227C	YER095W	YBR227C_YER095W	1	0
YOL133W	YPL153C	YOL133W_YPL153C	1	0
YJL124C	YLR028C	YJL124C_YLR028C	1	0
YCL027W	YMR048W	YCL027W_YMR048W	1	0
YBR207W	YLR335W	YBR207W_YLR335W	1	0
YOR047C	YOR117W	YOR047C_YOR117W	1	0
YJR091C	YMR001C	YJR091C_YMR001C	1	0
YJR022W	YPL082C	YJR022W_YPL082C	1	0
YCR063W	YNL273W	YCR063W_YNL273W	1	0
YHL022C	YMR117C	YHL022C_YMR117C	1	0
YGR113W	YPR086W	YGR113W_YPR086W	1	0
YDR395W	YER131W	YDR395W_YER131W	1	0
YCR077C	YDL085W	YCR077C_YDL085W	1	0
YDR034C	YGR092W	YDR034C_YGR092W	1	0
YDL133W	YOR299W	YDL133W_YOR299W	1	0
YDL020C	YNL092W	YDL020C_YNL092W	1	0
YNL189W	YOR362C	YNL189W_YOR362C	1	0
YHR170W	YLR074C	YHR170W_YLR074C	1	0
YJR022W	YLR295C	YJR022W_YLR295C	1	0
YPL262W	YPR183W	YPL262W_YPR183W	1	0
YMR226C	YPL246C	YMR226C_YPL246C	1	0
YMR047C	YMR180C	YMR047C_YMR180C	1	0
YER020W	YOL108C	YER020W_YOL108C	1	0
YKL024C	YML061C	YKL024C_YML061C	1	0
YDR309C	YKL129C	YDR309C_YKL129C	1	0
YKL221W	YPL255W	YKL221W_YPL255W	1	0
YER054C	YOR241W	YER054C_YOR241W	1	0
YFR050C	YIR003W	YFR050C_YIR003W	1	0
YBR055C	YOR329C	YBR055C_YOR329C	1	0
YDR259C	YNL175C	YDR259C_YNL175C	1	0
YHR114W	YLR026C	YHR114W_YLR026C	1	0
YBL103C	YNL189W	YBL103C_YNL189W	1	0
YBR213W	YOR264W	YBR213W_YOR264W	1	0
YMR139W	YOR245C	YMR139W_YOR245C	1	0
YGR083C	YNL088W	YGR083C_YNL088W	1	0
YHR082C	YNL078W	YHR082C_YNL078W	1	0
YKR036C	YLR340W	YKR036C_YLR340W	1	0
YER022W	YGR277C	YER022W_YGR277C	1	0
YFL056C	YKL085W	YFL056C_YKL085W	1	0
YLR090W	YPR123C	YLR090W_YPR123C	1	0
YDR166C	YIL147C	YDR166C_YIL147C	1	0
YBR246W	YJL016W	YBR246W_YJL016W	1	0
YCR047C	YGL229C	YCR047C_YGL229C	1	0
YMR186W	YNR039C	YMR186W_YNR039C	1	0
YHR038W	YML042W	YHR038W_YML042W	1	0
YJL194W	YPR030W	YJL194W_YPR030W	1	0
YLR229C	YML065W	YLR229C_YML065W	1	0
YBR277C	YPL022W	YBR277C_YPL022W	1	0
YBL010C	YGR009C	YBL010C_YGR009C	1	0
YGL127C	YHL045W	YGL127C_YHL045W	1	0
YDR394W	YPL128C	YDR394W_YPL128C	1	0
YDL130W	YDR176W	YDL130W_YDR176W	1	0
YDL140C	YJR064W	YDL140C_YJR064W	1	0
YLR147C	YLR438C-A	YLR147C_YLR438C-A	1	0
YLR328W	YOR064C	YLR328W_YOR064C	1	0
YBR262C	YMR096W	YBR262C_YMR096W	1	0
YMR047C	YOR359W	YMR047C_YOR359W	1	0
YBR272C	YPL204W	YBR272C_YPL204W	1	0
YGR152C	YKR081C	YGR152C_YKR081C	1	0
YBR217W	YJR148W	YBR217W_YJR148W	1	0
YKR055W	YPL234C	YKR055W_YPL234C	1	0
YJR105W	YPL070W	YJR105W_YPL070W	1	0
YCL063W	YDR400W	YCL063W_YDR400W	1	0
YMR303C	YOR075W	YMR303C_YOR075W	1	0
YER066W	YOR232W	YER066W_YOR232W	1	0
YLR226W	YMR236W	YLR226W_YMR236W	1	0
YGL120C	YOR128C	YGL120C_YOR128C	1	0
YHR191C	YJL135W	YHR191C_YJL135W	1	0
YDR211W	YGR092W	YDR211W_YGR092W	1	0
YBR055C	YCR009C	YBR055C_YCR009C	1	0
YER146W	YPL070W	YER146W_YPL070W	1	0
YDR298C	YNL088W	YDR298C_YNL088W	1	0
YLL049W	YMR093W	YLL049W_YMR093W	1	0
YLR347C	YOR380W	YLR347C_YOR380W	1	0
YHR161C	YMR116C	YHR161C_YMR116C	1	0
YEL037C	YML008C	YEL037C_YML008C	1	0
YDR259C	YHR077C	YDR259C_YHR077C	1	0
YER126C	YNL021W	YER126C_YNL021W	1	0
YBR017C	YNL189W	YBR017C_YNL189W	1	0
YNL189W	YPL060W	YNL189W_YPL060W	1	0
YHR016C	YNL280C	YHR016C_YNL280C	1	0
YKL204W	YLR347C	YKL204W_YLR347C	1	0
YBR106W	YLR435W	YBR106W_YLR435W	1	0
YDL071C	YER149C	YDL071C_YER149C	1	0
YKL007W	YOR076C	YKL007W_YOR076C	1	0
YOL061W	YOR136W	YOL061W_YOR136W	1	0
YEL048C	YLL021W	YEL048C_YLL021W	1	0
YDL160C	YLR418C	YDL160C_YLR418C	1	0
YGR204W	YPL049C	YGR204W_YPL049C	1	0
YBR230C	YJR091C	YBR230C_YJR091C	1	0
YBR217W	YMR025W	YBR217W_YMR025W	1	0
YGL181W	YMR095C	YGL181W_YMR095C	1	0
YNL154C	YOL034W	YNL154C_YOL034W	1	0
YGR119C	YHR152W	YGR119C_YHR152W	1	0
YBL026W	YDR150W	YBL026W_YDR150W	1	0
YDR318W	YNL206C	YDR318W_YNL206C	1	0
YGR253C	YPR141C	YGR253C_YPR141C	1	0
YER090W	YGL115W	YER090W_YGL115W	1	0
YHR058C	YLR314C	YHR058C_YLR314C	1	0
YDL221W	YDR103W	YDL221W_YDR103W	1	0
YLR074C	YLR423C	YLR074C_YLR423C	1	0
YDL153C	YNL135C	YDL153C_YNL135C	1	0
YGR268C	YLR288C	YGR268C_YLR288C	1	0
YLR321C	YMR204C	YLR321C_YMR204C	1	0
YMR139W	YPL161C	YMR139W_YPL161C	1	0
YDR115W	YGL181W	YDR115W_YGL181W	1	0
YGR268C	YOR212W	YGR268C_YOR212W	1	0
YER125W	YMR022W	YER125W_YMR022W	1	0
YLR242C	YMR187C	YLR242C_YMR187C	1	0
YFR049W	YGR074W	YFR049W_YGR074W	1	0
YDR277C	YIL142W	YDR277C_YIL142W	1	0
YER039C	YML068W	YER039C_YML068W	1	0
YIL053W	YMR094W	YIL053W_YMR094W	1	0
YGR280C	YMR322C	YGR280C_YMR322C	1	0
YDR212W	YER053C	YDR212W_YER053C	1	0
YDR465C	YLL050C	YDR465C_YLL050C	1	0
YNL217W	YPR104C	YNL217W_YPR104C	1	0
YDL130W	YPR120C	YDL130W_YPR120C	1	0
YHR179W	YNL094W	YHR179W_YNL094W	1	0
YDR409W	YER081W	YDR409W_YER081W	1	0
YBL047C	YIL059C	YBL047C_YIL059C	1	0
YIL061C	YOL149W	YIL061C_YOL149W	1	0
YDR192C	YLR433C	YDR192C_YLR433C	1	0
YNL271C	YPR120C	YNL271C_YPR120C	1	0
YDR305C	YGR089W	YDR305C_YGR089W	1	0
YDR388W	YNL106C	YDR388W_YNL106C	1	0
YGR009C	YKR026C	YGR009C_YKR026C	1	0
YBR135W	YER165W	YBR135W_YER165W	1	0
YBR217W	YLR447C	YBR217W_YLR447C	1	0
YJR048W	YLR347C	YJR048W_YLR347C	1	0
YDR390C	YKR026C	YDR390C_YKR026C	1	0
YCR099C	YKR037C	YCR099C_YKR037C	1	0
YER081W	YOR043W	YER081W_YOR043W	1	0
YDR140W	YJR091C	YDR140W_YJR091C	1	0
YBR074W	YPR178W	YBR074W_YPR178W	1	0
YBR025C	YIL007C	YBR025C_YIL007C	1	0
YDR381W	YHR060W	YDR381W_YHR060W	1	0
YGR071C	YJR031C	YGR071C_YJR031C	1	0
YGL113W	YNL172W	YGL113W_YNL172W	1	0
YGL053W	YPR171W	YGL053W_YPR171W	1	0
YIL045W	YMR092C	YIL045W_YMR092C	1	0
YGL127C	YPL003W	YGL127C_YPL003W	1	0
YBR234C	YJR102C	YBR234C_YJR102C	1	0
YDL239C	YPL022W	YDL239C_YPL022W	1	0
YCR077C	YGR262C	YCR077C_YGR262C	1	0
YER178W	YPR183W	YER178W_YPR183W	1	0
YDR369C	YKL163W	YDR369C_YKL163W	1	0
YHR114W	YOR247W	YHR114W_YOR247W	1	0
YLL036C	YOR005C	YLL036C_YOR005C	1	0
YDL116W	YNL082W	YDL116W_YNL082W	1	0
YKL020C	YKL130C	YKL020C_YKL130C	1	0
YER113C	YNL281W	YER113C_YNL281W	1	0
YBR013C	YLR417W	YBR013C_YLR417W	1	0
YML042W	YML091C	YML042W_YML091C	1	0
YML104C	YMR002W	YML104C_YMR002W	1	0
YDL116W	YER022W	YDL116W_YER022W	1	0
YDL031W	YMR275C	YDL031W_YMR275C	1	0
YER142C	YLR216C	YER142C_YLR216C	1	0
YGR145W	YKR055W	YGR145W_YKR055W	1	0
YER084W	YFR052W	YER084W_YFR052W	1	0
YDR116C	YMR129W	YDR116C_YMR129W	1	0
YDR087C	YPR034W	YDR087C_YPR034W	1	0
YDL132W	YOR098C	YDL132W_YOR098C	1	0
YDR335W	YNR022C	YDR335W_YNR022C	1	0
YKL129C	YOR341W	YKL129C_YOR341W	1	0
YGR262C	YJR022W	YGR262C_YJR022W	1	0
YDR311W	YJR083C	YDR311W_YJR083C	1	0
YJR022W	YMR159C	YJR022W_YMR159C	1	0
YCR014C	YMR246W	YCR014C_YMR246W	1	0
YLR424W	YLR447C	YLR424W_YLR447C	1	0
YLR339C	YOR158W	YLR339C_YOR158W	1	0
YGL181W	YNL031C	YGL181W_YNL031C	1	0
YDL054C	YIL118W	YDL054C_YIL118W	1	0
YKL074C	YOR033C	YKL074C_YOR033C	1	0
YIL079C	YPL043W	YIL079C_YPL043W	1	0
YCL076W	YDL100C	YCL076W_YDL100C	1	0
YJL034W	YKR090W	YJL034W_YKR090W	1	0
YNL084C	YNL199C	YNL084C_YNL199C	1	0
YLR054C	YNL189W	YLR054C_YNL189W	1	0
YER126C	YMR199W	YER126C_YMR199W	1	0
YGR213C	YLL050C	YGR213C_YLL050C	1	0
YDL153C	YIR005W	YDL153C_YIR005W	1	0
YIL118W	YKL068W	YIL118W_YKL068W	1	0
YDL229W	YKR021W	YDL229W_YKR021W	1	0
YLR424W	YPR110C	YLR424W_YPR110C	1	0
YBR052C	YGR279C	YBR052C_YGR279C	1	0
YKL103C	YMR153W	YKL103C_YMR153W	1	0
YBR200W	YPL115C	YBR200W_YPL115C	1	0
YBL076C	YJR035W	YBL076C_YJR035W	1	0
YDR468C	YNL333W	YDR468C_YNL333W	1	0
YAL041W	YML065W	YAL041W_YML065W	1	0
YJR091C	YNL058C	YJR091C_YNL058C	1	0
YAL016W	YDL215C	YAL016W_YDL215C	1	0
YER148W	YPL020C	YER148W_YPL020C	1	0
YJR121W	YLR078C	YJR121W_YLR078C	1	0
YLR326W	YLR423C	YLR326W_YLR423C	1	0
YGR256W	YHR024C	YGR256W_YHR024C	1	0
YBR014C	YLR102C	YBR014C_YLR102C	1	0
YER082C	YKL082C	YER082C_YKL082C	1	0
YLR453C	YPL211W	YLR453C_YPL211W	1	0
YER068W	YLR196W	YER068W_YLR196W	1	0
YGR274C	YNL041C	YGR274C_YNL041C	1	0
YEL043W	YMR270C	YEL043W_YMR270C	1	0
YDR408C	YJL110C	YDR408C_YJL110C	1	0
YGL153W	YPR086W	YGL153W_YPR086W	1	0
YOR115C	YOR265W	YOR115C_YOR265W	1	0
YBL007C	YER022W	YBL007C_YER022W	1	0
YHR206W	YMR287C	YHR206W_YMR287C	1	0
YGL070C	YKL067W	YGL070C_YKL067W	1	0
YDR021W	YKL129C	YDR021W_YKL129C	1	0
YDL017W	YPR165W	YDL017W_YPR165W	1	0
YDL100C	YPL022W	YDL100C_YPL022W	1	0
YCR086W	YOR110W	YCR086W_YOR110W	1	0
YBR289W	YPR201W	YBR289W_YPR201W	1	0
YER022W	YER047C	YER022W_YER047C	1	0
YLR423C	YPR145W	YLR423C_YPR145W	1	0
YBR226C	YER083C	YBR226C_YER083C	1	0
YER082C	YKL130C	YER082C_YKL130C	1	0
YAL054C	YDR259C	YAL054C_YDR259C	1	0
YIL035C	YPL124W	YIL035C_YPL124W	1	0
YBR168W	YDR216W	YBR168W_YDR216W	1	0
YBR055C	YLR293C	YBR055C_YLR293C	1	0
YDL153C	YER149C	YDL153C_YER149C	1	0
YJL124C	YJL201W	YJL124C_YJL201W	1	0
YDR007W	YOL143C	YDR007W_YOL143C	1	0
YGR269W	YKR086W	YGR269W_YKR086W	1	0
YNL175C	YPL204W	YNL175C_YPL204W	1	0
YDL059C	YDR136C	YDL059C_YDR136C	1	0
YHR178W	YLR185W	YHR178W_YLR185W	1	0
YDR224C	YJL074C	YDR224C_YJL074C	1	0
YGR014W	YHR114W	YGR014W_YHR114W	1	0
YDR484W	YJR091C	YDR484W_YJR091C	1	0
YLR225C	YNL189W	YLR225C_YNL189W	1	0
YBR265W	YPL140C	YBR265W_YPL140C	1	0
YGR003W	YNL061W	YGR003W_YNL061W	1	0
YHL002W	YIL033C	YHL002W_YIL033C	1	0
YCR077C	YPL204W	YCR077C_YPL204W	1	0
YDR005C	YKR030W	YDR005C_YKR030W	1	0
YGL166W	YLR074C	YGL166W_YLR074C	1	0
YGL019W	YLR268W	YGL019W_YLR268W	1	0
YBR047W	YPR016C	YBR047W_YPR016C	1	0
YER172C	YLR447C	YER172C_YLR447C	1	0
YCL054W	YEL034W	YCL054W_YEL034W	1	0
YER019W	YOR191W	YER019W_YOR191W	1	0
YER007W	YHR160C	YER007W_YHR160C	1	0
YMR199W	YOR173W	YMR199W_YOR173W	1	0
YIL063C	YLR449W	YIL063C_YLR449W	1	0
YDL123W	YDR128W	YDL123W_YDR128W	1	0
YBL093C	YLR295C	YBL093C_YLR295C	1	0
YLR171W	YOR249C	YLR171W_YOR249C	1	0
YML057W	YOR185C	YML057W_YOR185C	1	0
YCR086W	YGL162W	YCR086W_YGL162W	1	0
YGR234W	YMR308C	YGR234W_YMR308C	1	0
YBR109C	YOR307C	YBR109C_YOR307C	1	0
YER133W	YNL202W	YER133W_YNL202W	1	0
YBR119W	YDR440W	YBR119W_YDR440W	1	0
YIL033C	YNL218W	YIL033C_YNL218W	1	0
YHR114W	YLR078C	YHR114W_YLR078C	1	0
YNL090W	YNL243W	YNL090W_YNL243W	1	0
YGL053W	YHR041C	YGL053W_YHR041C	1	0
YBR160W	YPR016C	YBR160W_YPR016C	1	0
YGR032W	YLR288C	YGR032W_YLR288C	1	0
YBL026W	YDL235C	YBL026W_YDL235C	1	0
YDR395W	YHR009C	YDR395W_YHR009C	1	0
YIL142W	YKL092C	YIL142W_YKL092C	1	0
YDL100C	YNL118C	YDL100C_YNL118C	1	0
YDL029W	YER112W	YDL029W_YER112W	1	0
YGL172W	YJR121W	YGL172W_YJR121W	1	0
YCL055W	YMR047C	YCL055W_YMR047C	1	0
YAL041W	YKR083C	YAL041W_YKR083C	1	0
YGR087C	YJL141C	YGR087C_YJL141C	1	0
YDR136C	YPL259C	YDR136C_YPL259C	1	0
YHR120W	YMR087W	YHR120W_YMR087W	1	0
YBR162C	YDR499W	YBR162C_YDR499W	1	0
YBR260C	YDR110W	YBR260C_YDR110W	1	0
YBR172C	YJL020C	YBR172C_YJL020C	1	0
YLL046C	YMR255W	YLL046C_YMR255W	1	0
YLR216C	YML064C	YLR216C_YML064C	1	0
YGL070C	YPR126C	YGL070C_YPR126C	1	0
YKL002W	YPR086W	YKL002W_YPR086W	1	0
YBR019C	YNL173C	YBR019C_YNL173C	1	0
YEL005C	YJR093C	YEL005C_YJR093C	1	0
YDL003W	YLR002C	YDL003W_YLR002C	1	0
YDR034C	YLR196W	YDR034C_YLR196W	1	0
YBL033C	YPL125W	YBL033C_YPL125W	1	0
YDR428C	YOR362C	YDR428C_YOR362C	1	0
YMR146C	YNR012W	YMR146C_YNR012W	1	0
YDL101C	YGL153W	YDL101C_YGL153W	1	0
YER039C	YKL057C	YER039C_YKL057C	1	0
YDL055C	YIL059C	YDL055C_YIL059C	1	0
YAL029C	YNL055C	YAL029C_YNL055C	1	0
YBR134W	YGR218W	YBR134W_YGR218W	1	0
YDL150W	YLR314C	YDL150W_YLR314C	1	0
YBR079C	YOR104W	YBR079C_YOR104W	1	0
YCL032W	YLR368W	YCL032W_YLR368W	1	0
YER022W	YOL129W	YER022W_YOL129W	1	0
YCR088W	YER081W	YCR088W_YER081W	1	0
YJL001W	YMR080C	YJL001W_YMR080C	1	0
YFL018C	YHR114W	YFL018C_YHR114W	1	0
YKL011C	YPR018W	YKL011C_YPR018W	1	0
YCR076C	YMR307W	YCR076C_YMR307W	1	0
YNL262W	YOR087W	YNL262W_YOR087W	1	0
YDL046W	YLR321C	YDL046W_YLR321C	1	0
YLR433C	YOR327C	YLR433C_YOR327C	1	0
YDR214W	YPL090C	YDR214W_YPL090C	1	0
YDL065C	YLR447C	YDL065C_YLR447C	1	0
YJR063W	YLR429W	YJR063W_YLR429W	1	0
YDR318W	YLR288C	YDR318W_YLR288C	1	0
YFL013C	YMR153W	YFL013C_YMR153W	1	0
YJR072C	YLR340W	YJR072C_YLR340W	1	0
YDR295C	YMR047C	YDR295C_YMR047C	1	0
YER177W	YNL118C	YER177W_YNL118C	1	0
YER081W	YML064C	YER081W_YML064C	1	0
YDL065C	YGL153W	YDL065C_YGL153W	1	0
YER022W	YGR086C	YER022W_YGR086C	1	0
YDR172W	YJR072C	YDR172W_YJR072C	1	0
YBR090C	YDR295C	YBR090C_YDR295C	1	0
YBL023C	YFL038C	YBL023C_YFL038C	1	0
YMR003W	YPL093W	YMR003W_YPL093W	1	0
YOR355W	YPR181C	YOR355W_YPR181C	1	0
YBL084C	YNL084C	YBL084C_YNL084C	1	0
YLR384C	YPL153C	YLR384C_YPL153C	1	0
YOR061W	YPL032C	YOR061W_YPL032C	1	0
YGR211W	YLR423C	YGR211W_YLR423C	1	0
YJL034W	YPL153C	YJL034W_YPL153C	1	0
YCR086W	YOL061W	YCR086W_YOL061W	1	0
YDL113C	YNL073W	YDL113C_YNL073W	1	0
YER075C	YML064C	YER075C_YML064C	1	0
YFR028C	YHR041C	YFR028C_YHR041C	1	0
YHR061C	YHR114W	YHR061C_YHR114W	1	0
YHL002W	YJL128C	YHL002W_YJL128C	1	0
YKL012W	YPL219W	YKL012W_YPL219W	1	0
YER079W	YLR078C	YER079W_YLR078C	1	0
YDR032C	YPR032W	YDR032C_YPR032W	1	0
YIL033C	YLL021W	YIL033C_YLL021W	1	0
YMR047C	YPL248C	YMR047C_YPL248C	1	0
YLR214W	YNL013C	YLR214W_YNL013C	1	0
YLR335W	YNR025C	YLR335W_YNR025C	1	0
YDL138W	YPL043W	YDL138W_YPL043W	1	0
YNL092W	YNR031C	YNL092W_YNR031C	1	0
YDR311W	YFL023W	YDR311W_YFL023W	1	0
YBL016W	YGR165W	YBL016W_YGR165W	1	0
YBR061C	YER133W	YBR061C_YER133W	1	0
YGR092W	YNR071C	YGR092W_YNR071C	1	0
YKR031C	YOR244W	YKR031C_YOR244W	1	0
YLR354C	YMR159C	YLR354C_YMR159C	1	0
YGL069C	YJR037W	YGL069C_YJR037W	1	0
YBR050C	YOR078W	YBR050C_YOR078W	1	0
YGL163C	YIL035C	YGL163C_YIL035C	1	0
YDR228C	YPR105C	YDR228C_YPR105C	1	0
YBR170C	YIL008W	YBR170C_YIL008W	1	0
YDR378C	YJR091C	YDR378C_YJR091C	1	0
YMR236W	YPR105C	YMR236W_YPR105C	1	0
YGL110C	YGR172C	YGL110C_YGR172C	1	0
YDR499W	YIL033C	YDR499W_YIL033C	1	0
YER125W	YPL022W	YER125W_YPL022W	1	0
YER063W	YPR120C	YER063W_YPR120C	1	0
YDR218C	YER081W	YDR218C_YER081W	1	0
YGR144W	YJR042W	YGR144W_YJR042W	1	0
YDR452W	YLR127C	YDR452W_YLR127C	1	0
