id1	id2	tag	tag_counts	selfpairs
YMR138W	YOR005C	YMR138W_YOR005C	1	0
YBL007C	YDL123W	YBL007C_YDL123W	1	0
YLR447C	YOR331C	YLR447C_YOR331C	1	0
YDR460W	YPL248C	YDR460W_YPL248C	1	0
YDR179C	YHR193C	YDR179C_YHR193C	1	0
YLR163C	YPL115C	YLR163C_YPL115C	1	0
YBR270C	YIL029C	YBR270C_YIL029C	1	0
YDR100W	YPL269W	YDR100W_YPL269W	1	0
YGL127C	YLR416C	YGL127C_YLR416C	1	0
YIL063C	YMR106C	YIL063C_YMR106C	1	0
YFR037C	YOR259C	YFR037C_YOR259C	1	0
YER018C	YPR159W	YER018C_YPR159W	1	0
YHR016C	YMR152W	YHR016C_YMR152W	1	0
YAL011W	YDL140C	YAL011W_YDL140C	1	0
YCR086W	YMR153W	YCR086W_YMR153W	1	0
YNL030W	YOL106W	YNL030W_YOL106W	1	0
YBR109C	YDL237W	YBR109C_YDL237W	1	0
YGL003C	YPL126W	YGL003C_YPL126W	1	0
YGR249W	YOR319W	YGR249W_YOR319W	1	0
YDR136C	YLR423C	YDR136C_YLR423C	1	0
YBL026W	YOR098C	YBL026W_YOR098C	1	0
YDL203C	YLR453C	YDL203C_YLR453C	1	0
YJL020C	YOR177C	YJL020C_YOR177C	1	0
YBR278W	YOR138C	YBR278W_YOR138C	1	0
YGL058W	YGR144W	YGL058W_YGR144W	1	0
YGR240C	YPR088C	YGR240C_YPR088C	1	0
YGL070C	YLR293C	YGL070C_YLR293C	1	0
YBR247C	YKR086W	YBR247C_YKR086W	1	0
YGL086W	YJR042W	YGL086W_YJR042W	1	0
YBR066C	YJL143W	YBR066C_YJL143W	1	0
YGL120C	YOR023C	YGL120C_YOR023C	1	0
YDR388W	YML109W	YDR388W_YML109W	1	0
YIR006C	YOL133W	YIR006C_YOL133W	1	0
YDL147W	YPL218W	YDL147W_YPL218W	1	0
YCR002C	YDL055C	YCR002C_YDL055C	1	0
YGR119C	YLR387C	YGR119C_YLR387C	1	0
YER112W	YOR250C	YER112W_YOR250C	1	0
YIR038C	YOL082W	YIR038C_YOL082W	1	0
YJL013C	YOR116C	YJL013C_YOR116C	1	0
YDL116W	YFL008W	YDL116W_YFL008W	1	0
YBR135W	YGR017W	YBR135W_YGR017W	1	0
YER025W	YGL238W	YER025W_YGL238W	1	0
YAL021C	YJR093C	YAL021C_YJR093C	1	0
YLR240W	YPL161C	YLR240W_YPL161C	1	0
YER022W	YNL160W	YER022W_YNL160W	1	0
YDR295C	YDR348C	YDR295C_YDR348C	1	0
YIL128W	YLR438W	YIL128W_YLR438W	1	0
YDR130C	YGL070C	YDR130C_YGL070C	1	0
YDR318W	YJR072C	YDR318W_YJR072C	1	0
YEL005C	YER021W	YEL005C_YER021W	1	0
YGL036W	YML111W	YGL036W_YML111W	1	0
YEL064C	YNL196C	YEL064C_YNL196C	1	0
YFL039C	YOL090W	YFL039C_YOL090W	1	0
YBL026W	YLR210W	YBL026W_YLR210W	1	0
YLR191W	YOR348C	YLR191W_YOR348C	1	0
YCR009C	YMR080C	YCR009C_YMR080C	1	0
YDL081C	YGR120C	YDL081C_YGR120C	1	0
YDR016C	YNL214W	YDR016C_YNL214W	1	0
YKL103C	YOR098C	YKL103C_YOR098C	1	0
YJL035C	YMR093W	YJL035C_YMR093W	1	0
YIR005W	YJR091C	YIR005W_YJR091C	1	0
YLR182W	YNR069C	YLR182W_YNR069C	1	0
YGL125W	YKL116C	YGL125W_YKL116C	1	0
YNL030W	YNL331C	YNL030W_YNL331C	1	0
YKL108W	YOR236W	YKL108W_YOR236W	1	0
YBL003C	YER112W	YBL003C_YER112W	1	0
YML064C	YPL146C	YML064C_YPL146C	1	0
YBR217W	YPR174C	YBR217W_YPR174C	1	0
YMR152W	YPR046W	YMR152W_YPR046W	1	0
YER133W	YGR050C	YER133W_YGR050C	1	0
YAL029C	YLL018C	YAL029C_YLL018C	1	0
YDL043C	YLL021W	YDL043C_YLL021W	1	0
YAL040C	YGR066C	YAL040C_YGR066C	1	0
YDR216W	YMR049C	YDR216W_YMR049C	1	0
YGR057C	YNL055C	YGR057C_YNL055C	1	0
YAL041W	YIL022W	YAL041W_YIL022W	1	0
YIR025W	YKL080W	YIR025W_YKL080W	1	0
YIL111W	YMR001C	YIL111W_YMR001C	1	0
YBR055C	YLR229C	YBR055C_YLR229C	1	0
YHR114W	YJR065C	YHR114W_YJR065C	1	0
YDR356W	YGR249W	YDR356W_YGR249W	1	0
YBL026W	YKL023W	YBL026W_YKL023W	1	0
YKL152C	YNL105W	YKL152C_YNL105W	1	0
YBL106C	YHR117W	YBL106C_YHR117W	1	0
YBR109C	YJL004C	YBR109C_YJL004C	1	0
YIL033C	YKL086W	YIL033C_YKL086W	1	0
YDR311W	YHR204W	YDR311W_YHR204W	1	0
YMR179W	YOR302W	YMR179W_YOR302W	1	0
YDL059C	YDR188W	YDL059C_YDR188W	1	0
YML014W	YOR364W	YML014W_YOR364W	1	0
YDL102W	YHR135C	YDL102W_YHR135C	1	0
YDR224C	YMR047C	YDR224C_YMR047C	1	0
YML027W	YOL022C	YML027W_YOL022C	1	0
YBL078C	YIL026C	YBL078C_YIL026C	1	0
YML013W	YPL161C	YML013W_YPL161C	1	0
YMR047C	YPL241C	YMR047C_YPL241C	1	0
YMR018W	YNR053C	YMR018W_YNR053C	1	0
YIL156W	YLR313C	YIL156W_YLR313C	1	0
YCR107W	YOR264W	YCR107W_YOR264W	1	0
YBR300C	YOR014W	YBR300C_YOR014W	1	0
YBR109C	YER149C	YBR109C_YER149C	1	0
YAL029C	YBL045C	YAL029C_YBL045C	1	0
YNL091W	YOL088C	YNL091W_YOL088C	1	0
YGR211W	YKL010C	YGR211W_YKL010C	1	0
YDL097C	YDL239C	YDL097C_YDL239C	1	0
YAR002W	YGL256W	YAR002W_YGL256W	1	0
YER177W	YLR446W	YER177W_YLR446W	1	0
YGL116W	YGR218W	YGL116W_YGR218W	1	0
YLR287C	YNL189W	YLR287C_YNL189W	1	0
YBR039W	YNL229C	YBR039W_YNL229C	1	0
YLR200W	YOR260W	YLR200W_YOR260W	1	0
YBL050W	YOR362C	YBL050W_YOR362C	1	0
YBR178W	YGL172W	YBR178W_YGL172W	1	0
YDL147W	YLR423C	YDL147W_YLR423C	1	0
YGR134W	YHR114W	YGR134W_YHR114W	1	0
YJR091C	YLR216C	YJR091C_YLR216C	1	0
YER173W	YJL058C	YER173W_YJL058C	1	0
YGL121C	YPL178W	YGL121C_YPL178W	1	0
YER081W	YNL099C	YER081W_YNL099C	1	0
YDR436W	YIL061C	YDR436W_YIL061C	1	0
YHR170W	YNL106C	YHR170W_YNL106C	1	0
YER071C	YPL023C	YER071C_YPL023C	1	0
YBR006W	YDR034C	YBR006W_YDR034C	1	0
YBR137W	YLR443W	YBR137W_YLR443W	1	0
YER063W	YGL053W	YER063W_YGL053W	1	0
YHR038W	YJR103W	YHR038W_YJR103W	1	0
YKR081C	YML077W	YKR081C_YML077W	1	0
YMR201C	YOR370C	YMR201C_YOR370C	1	0
YDL030W	YDL100C	YDL030W_YDL100C	1	0
YCL028W	YPR086W	YCL028W_YPR086W	1	0
YBR160W	YPL265W	YBR160W_YPL265W	1	0
YGL061C	YKL205W	YGL061C_YKL205W	1	0
YDR212W	YKR026C	YDR212W_YKR026C	1	0
YKR065C	YNL030W	YKR065C_YNL030W	1	0
YDL116W	YDR023W	YDL116W_YDR023W	1	0
YBL026W	YOR057W	YBL026W_YOR057W	1	0
YGR111W	YOR382W	YGR111W_YOR382W	1	0
YLR423C	YPL204W	YLR423C_YPL204W	1	0
YBR136W	YOR047C	YBR136W_YOR047C	1	0
YDR190C	YDR214W	YDR190C_YDR214W	1	0
YBR145W	YIL068C	YBR145W_YIL068C	1	0
YDL013W	YNL139C	YDL013W_YNL139C	1	0
YIL142W	YOL123W	YIL142W_YOL123W	1	0
YDR378C	YOR007C	YDR378C_YOR007C	1	0
YLR288C	YML011C	YLR288C_YML011C	1	0
YBR135W	YNL164C	YBR135W_YNL164C	1	0
YFL013C	YIR021W	YFL013C_YIR021W	1	0
YJL179W	YNL261W	YJL179W_YNL261W	1	0
YDR034C	YLR229C	YDR034C_YLR229C	1	0
YLR254C	YOR294W	YLR254C_YOR294W	1	0
YMR049C	YNL044W	YMR049C_YNL044W	1	0
YER156C	YHL007C	YER156C_YHL007C	1	0
YKL034W	YNL116W	YKL034W_YNL116W	1	0
YBL098W	YGL127C	YBL098W_YGL127C	1	0
YER171W	YNL189W	YER171W_YNL189W	1	0
YGR165W	YLR347C	YGR165W_YLR347C	1	0
YGR142W	YPL120W	YGR142W_YPL120W	1	0
YDL145C	YMR127C	YDL145C_YMR127C	1	0
YGL061C	YJR053W	YGL061C_YJR053W	1	0
YOL123W	YPL129W	YOL123W_YPL129W	1	0
YER095W	YMR047C	YER095W_YMR047C	1	0
YGR161C	YOL126C	YGR161C_YOL126C	1	0
YBR109C	YPR104C	YBR109C_YPR104C	1	0
YLR358C	YPR105C	YLR358C_YPR105C	1	0
YGL172W	YLR216C	YGL172W_YLR216C	1	0
YDR383C	YLR453C	YDR383C_YLR453C	1	0
YAL005C	YBL079W	YAL005C_YBL079W	1	0
YLR447C	YMR049C	YLR447C_YMR049C	1	0
YDR167W	YNR040W	YDR167W_YNR040W	1	0
YLR338W	YLR453C	YLR338W_YLR453C	1	0
YBR139W	YCR084C	YBR139W_YCR084C	1	0
YLL021W	YOL069W	YLL021W_YOL069W	1	0
YEL002C	YFL023W	YEL002C_YFL023W	1	0
YFL022C	YOR361C	YFL022C_YOR361C	1	0
YCR088W	YLR288C	YCR088W_YLR288C	1	0
YBL002W	YDL149W	YBL002W_YDL149W	1	0
YBR077C	YOL118C	YBR077C_YOL118C	1	0
YLR447C	YNL064C	YLR447C_YNL064C	1	0
YCL029C	YMR071C	YCL029C_YMR071C	1	0
YAL041W	YDR034C	YAL041W_YDR034C	1	0
YKL002W	YLR227C	YKL002W_YLR227C	1	0
YIL025C	YKR026C	YIL025C_YKR026C	1	0
YHL022C	YMR047C	YHL022C_YMR047C	1	0
YJR063W	YLR229C	YJR063W_YLR229C	1	0
YDR146C	YER119C	YDR146C_YER119C	1	0
YGL070C	YML109W	YGL070C_YML109W	1	0
YER022W	YOL030W	YER022W_YOL030W	1	0
YKL022C	YLR263W	YKL022C_YLR263W	1	0
YMR049C	YPL155C	YMR049C_YPL155C	1	0
YER019W	YPR103W	YER019W_YPR103W	1	0
YBR055C	YNL243W	YBR055C_YNL243W	1	0
YBR271W	YGL181W	YBR271W_YGL181W	1	0
YDL100C	YDR128W	YDL100C_YDR128W	1	0
YDL165W	YPL031C	YDL165W_YPL031C	1	0
YOL070C	YPL254W	YOL070C_YPL254W	1	0
YDL140C	YOR047C	YDL140C_YOR047C	1	0
YDR132C	YNL027W	YDR132C_YNL027W	1	0
YJR091C	YPR152C	YJR091C_YPR152C	1	0
YDR107C	YHR061C	YDR107C_YHR061C	1	0
YER136W	YKL192C	YER136W_YKL192C	1	0
YLR082C	YOL094C	YLR082C_YOL094C	1	0
YDL043C	YMR167W	YDL043C_YMR167W	1	0
YLR373C	YOL126C	YLR373C_YOL126C	1	0
YER068W	YLR438C-A	YER068W_YLR438C-A	1	0
YER051W	YER142C	YER051W_YER142C	1	0
YIL061C	YPL153C	YIL061C_YPL153C	1	0
YLR147C	YOR231W	YLR147C_YOR231W	1	0
YAL036C	YGL153W	YAL036C_YGL153W	1	0
YDL100C	YHR051W	YDL100C_YHR051W	1	0
YGR229C	YHL007C	YGR229C_YHL007C	1	0
YHR107C	YMR314W	YHR107C_YMR314W	1	0
YER086W	YNL189W	YER086W_YNL189W	1	0
YLR423C	YPL172C	YLR423C_YPL172C	1	0
YCL032W	YML053C	YCL032W_YML053C	1	0
YDR259C	YOR075W	YDR259C_YOR075W	1	0
YBR200W	YMR124W	YBR200W_YMR124W	1	0
YMR147W	YNL086W	YMR147W_YNL086W	1	0
YDR386W	YOR085W	YDR386W_YOR085W	1	0
YBL053W	YEL015W	YBL053W_YEL015W	1	0
YDR190C	YPR010C	YDR190C_YPR010C	1	0
YGL132W	YKL197C	YGL132W_YKL197C	1	0
YDR174W	YOL065C	YDR174W_YOL065C	1	0
YMR049C	YOR197W	YMR049C_YOR197W	1	0
YAL027W	YDR480W	YAL027W_YDR480W	1	0
YGR168C	YPL031C	YGR168C_YPL031C	1	0
YLR305C	YOR080W	YLR305C_YOR080W	1	0
YDR110W	YJR091C	YDR110W_YJR091C	1	0
YJL199C	YKR068C	YJL199C_YKR068C	1	0
YDL059C	YPL246C	YDL059C_YPL246C	1	0
YOL050C	YOR180C	YOL050C_YOR180C	1	0
YDR139C	YNL161W	YDR139C_YNL161W	1	0
YBR276C	YJL074C	YBR276C_YJL074C	1	0
YEL068C	YLL001W	YEL068C_YLL001W	1	0
YLR074C	YOR025W	YLR074C_YOR025W	1	0
YLR051C	YLR212C	YLR051C_YLR212C	1	0
YER022W	YMR314W	YER022W_YMR314W	1	0
YER177W	YFR001W	YER177W_YFR001W	1	0
YML121W	YPL259C	YML121W_YPL259C	1	0
YDR484W	YPL086C	YDR484W_YPL086C	1	0
YBR133C	YOR355W	YBR133C_YOR355W	1	0
YJR048W	YML095C	YJR048W_YML095C	1	0
YDL028C	YGR119C	YDL028C_YGR119C	1	0
YDL116W	YOR229W	YDL116W_YOR229W	1	0
YCR066W	YDL116W	YCR066W_YDL116W	1	0
YLR295C	YMR291W	YLR295C_YMR291W	1	0
YDR523C	YJL041W	YDR523C_YJL041W	1	0
YJR121W	YLR295C	YJR121W_YLR295C	1	0
YDR383C	YER067W	YDR383C_YER067W	1	0
YJR091C	YMR307W	YJR091C_YMR307W	1	0
YDR496C	YGR108W	YDR496C_YGR108W	1	0
YDL139C	YFR002W	YDL139C_YFR002W	1	0
YDL164C	YGR268C	YDL164C_YGR268C	1	0
YGR253C	YMR303C	YGR253C_YMR303C	1	0
YDL044C	YLR074C	YDL044C_YLR074C	1	0
YBR234C	YML018C	YBR234C_YML018C	1	0
YER081W	YOL115W	YER081W_YOL115W	1	0
YDL185W	YGR058W	YDL185W_YGR058W	1	0
YBR091C	YPL115C	YBR091C_YPL115C	1	0
YML081C-A	YML129C	YML081C-A_YML129C	1	0
YER107C	YLR191W	YER107C_YLR191W	1	0
YDL001W	YJL026W	YDL001W_YJL026W	1	0
YDR311W	YOR068C	YDR311W_YOR068C	1	0
YMR056C	YNL298W	YMR056C_YNL298W	1	0
YCL055W	YLR254C	YCL055W_YLR254C	1	0
YDR139C	YER133W	YDR139C_YER133W	1	0
YDR004W	YNL118C	YDR004W_YNL118C	1	0
YGR024C	YIL128W	YGR024C_YIL128W	1	0
YDR207C	YKL160W	YDR207C_YKL160W	1	0
YDR416W	YJL057C	YDR416W_YJL057C	1	0
YER081W	YKL002W	YER081W_YKL002W	1	0
YOR155C	YPL174C	YOR155C_YPL174C	1	0
YCR092C	YMR127C	YCR092C_YMR127C	1	0
YDR084C	YFR002W	YDR084C_YFR002W	1	0
YML109W	YPR120C	YML109W_YPR120C	1	0
YEL030W	YIL033C	YEL030W_YIL033C	1	0
YDR101C	YNL175C	YDR101C_YNL175C	1	0
YDL138W	YMR080C	YDL138W_YMR080C	1	0
YBR217W	YPL020C	YBR217W_YPL020C	1	0
YKL061W	YLR337C	YKL061W_YLR337C	1	0
YCR087C-A	YEL009C	YCR087C-A_YEL009C	1	0
YER122C	YLR229C	YER122C_YLR229C	1	0
YBL020W	YOR212W	YBL020W_YOR212W	1	0
YAL055W	YGR185C	YAL055W_YGR185C	1	0
YER133W	YMR047C	YER133W_YMR047C	1	0
YGL016W	YIL034C	YGL016W_YIL034C	1	0
YER158C	YPR017C	YER158C_YPR017C	1	0
YER115C	YKR010C	YER115C_YKR010C	1	0
YEL043W	YPL155C	YEL043W_YPL155C	1	0
YBR055C	YGL116W	YBR055C_YGL116W	1	0
YCL011C	YHR113W	YCL011C_YHR113W	1	0
YGL153W	YGR040W	YGL153W_YGR040W	1	0
YER081W	YJR020W	YER081W_YJR020W	1	0
YDL154W	YGR059W	YDL154W_YGR059W	1	0
YDR034C	YLL049W	YDR034C_YLL049W	1	0
YLR381W	YLR453C	YLR381W_YLR453C	1	0
YER065C	YNR023W	YER065C_YNR023W	1	0
YJR091C	YNL291C	YJR091C_YNL291C	1	0
YDR189W	YNL236W	YDR189W_YNL236W	1	0
YBR017C	YGR075C	YBR017C_YGR075C	1	0
YBL047C	YNL138W	YBL047C_YNL138W	1	0
YKL103C	YPR111W	YKL103C_YPR111W	1	0
YDR427W	YIL124W	YDR427W_YIL124W	1	0
YBR270C	YOR114W	YBR270C_YOR114W	1	0
YBL050W	YER081W	YBL050W_YER081W	1	0
YER132C	YLR258W	YER132C_YLR258W	1	0
YGL156W	YLR147C	YGL156W_YLR147C	1	0
YBR079C	YKR030W	YBR079C_YKR030W	1	0
YGL127C	YOR359W	YGL127C_YOR359W	1	0
YBL106C	YLL020C	YBL106C_YLL020C	1	0
YIL021W	YJL128C	YIL021W_YJL128C	1	0
YGL097W	YHR041C	YGL097W_YHR041C	1	0
YJL187C	YML099C	YJL187C_YML099C	1	0
YER073W	YJR065C	YER073W_YJR065C	1	0
YDL104C	YGR119C	YDL104C_YGR119C	1	0
YDR227W	YEL013W	YDR227W_YEL013W	1	0
YFL038C	YIL038C	YFL038C_YIL038C	1	0
YCL056C	YNL135C	YCL056C_YNL135C	1	0
YFR002W	YNL106C	YFR002W_YNL106C	1	0
YML103C	YNL085W	YML103C_YNL085W	1	0
YDL181W	YLR288C	YDL181W_YLR288C	1	0
YGL112C	YPR173C	YGL112C_YPR173C	1	0
YKR083C	YLR233C	YKR083C_YLR233C	1	0
YGR262C	YLR447C	YGR262C_YLR447C	1	0
YER133W	YGR070W	YER133W_YGR070W	1	0
YDR510W	YER082C	YDR510W_YER082C	1	0
YDR399W	YKL002W	YDR399W_YKL002W	1	0
YDL132W	YHR003C	YDL132W_YHR003C	1	0
YDR167W	YNL030W	YDR167W_YNL030W	1	0
YIL054W	YLR453C	YIL054W_YLR453C	1	0
YER082C	YGL236C	YER082C_YGL236C	1	0
YGL149W	YJR022W	YGL149W_YJR022W	1	0
YFL028C	YHR019C	YFL028C_YHR019C	1	0
YGR262C	YHL021C	YGR262C_YHL021C	1	0
YGL070C	YOL036W	YGL070C_YOL036W	1	0
YMR087W	YPL053C	YMR087W_YPL053C	1	0
YLR386W	YOL014W	YLR386W_YOL014W	1	0
YDL045C	YDR069C	YDL045C_YDR069C	1	0
YDR388W	YNL250W	YDR388W_YNL250W	1	0
YJR035W	YLR314C	YJR035W_YLR314C	1	0
YDR446W	YGR040W	YDR446W_YGR040W	1	0
YGL127C	YMR010W	YGL127C_YMR010W	1	0
YDR192C	YDR465C	YDR192C_YDR465C	1	0
YCR077C	YLR233C	YCR077C_YLR233C	1	0
YBL007C	YJL016W	YBL007C_YJL016W	1	0
YBL076C	YDL165W	YBL076C_YDL165W	1	0
YOL004W	YOR136W	YOL004W_YOR136W	1	0
YDL160C	YGR233C	YDL160C_YGR233C	1	0
YDR099W	YML064C	YDR099W_YML064C	1	0
YIL035C	YKL192C	YIL035C_YKL192C	1	0
YJR022W	YPR086W	YJR022W_YPR086W	1	0
YCL027W	YKL190W	YCL027W_YKL190W	1	0
YIL074C	YOR098C	YIL074C_YOR098C	1	0
YBR102C	YGL249W	YBR102C_YGL249W	1	0
YKL108W	YLR288C	YKL108W_YLR288C	1	0
YDL013W	YOR039W	YDL013W_YOR039W	1	0
YJL030W	YLR297W	YJL030W_YLR297W	1	0
YBR066C	YPR019W	YBR066C_YPR019W	1	0
YGL061C	YGL091C	YGL061C_YGL091C	1	0
YJL201W	YJR076C	YJL201W_YJR076C	1	0
YDL113C	YMR047C	YDL113C_YMR047C	1	0
YHL002W	YML008C	YHL002W_YML008C	1	0
YNL205C	YPR086W	YNL205C_YPR086W	1	0
YIL057C	YLR295C	YIL057C_YLR295C	1	0
YAL034W-A	YLR288C	YAL034W-A_YLR288C	1	0
YBL033C	YDR409W	YBL033C_YDR409W	1	0
YOL148C	YPL161C	YOL148C_YPL161C	1	0
YJL174W	YPR025C	YJL174W_YPR025C	1	0
YCL059C	YFR008W	YCL059C_YFR008W	1	0
YFL038C	YJR043C	YFL038C_YJR043C	1	0
YIL144W	YOL051W	YIL144W_YOL051W	1	0
YIL010W	YLR192C	YIL010W_YLR192C	1	0
YDL130W	YMR236W	YDL130W_YMR236W	1	0
YER022W	YJR010W	YER022W_YJR010W	1	0
YOR110W	YPL204W	YOR110W_YPL204W	1	0
YDL185W	YNL098C	YDL185W_YNL098C	1	0
YDL239C	YHR041C	YDL239C_YHR041C	1	0
YDR103W	YML064C	YDR103W_YML064C	1	0
YER068W	YNL189W	YER068W_YNL189W	1	0
YGL172W	YKL189W	YGL172W_YKL189W	1	0
YBR027C	YKL068W	YBR027C_YKL068W	1	0
YGR092W	YPR160W	YGR092W_YPR160W	1	0
YDR167W	YPL070W	YDR167W_YPL070W	1	0
YDR228C	YGL236C	YDR228C_YGL236C	1	0
YFL002C	YPR141C	YFL002C_YPR141C	1	0
YER179W	YJL087C	YER179W_YJL087C	1	0
YGL127C	YML057W	YGL127C_YML057W	1	0
YDL029W	YMR288W	YDL029W_YMR288W	1	0
YEL017W	YOR177C	YEL017W_YOR177C	1	0
YJR053W	YJR126C	YJR053W_YJR126C	1	0
YGR092W	YJR112W	YGR092W_YJR112W	1	0
YCL027W	YIL033C	YCL027W_YIL033C	1	0
YML055W	YPR032W	YML055W_YPR032W	1	0
YJR022W	YMR017W	YJR022W_YMR017W	1	0
YBR270C	YNL271C	YBR270C_YNL271C	1	0
YDL208W	YFL017C	YDL208W_YFL017C	1	0
YAL047C	YIL046W	YAL047C_YIL046W	1	0
YDR477W	YMR197C	YDR477W_YMR197C	1	0
YER172C	YOR082C	YER172C_YOR082C	1	0
YGL049C	YJR091C	YGL049C_YJR091C	1	0
YJR091C	YOR368W	YJR091C_YOR368W	1	0
YDL016C	YLR359W	YDL016C_YLR359W	1	0
YER077C	YGR057C	YER077C_YGR057C	1	0
YER017C	YLR432W	YER017C_YLR432W	1	0
YDR259C	YHR193C	YDR259C_YHR193C	1	0
YBR234C	YNR049C	YBR234C_YNR049C	1	0
YHR113W	YOR309C	YHR113W_YOR309C	1	0
YGL213C	YJL173C	YGL213C_YJL173C	1	0
YAL016W	YDR319C	YAL016W_YDR319C	1	0
YGR262C	YKR079C	YGR262C_YKR079C	1	0
YDR318W	YLR058C	YDR318W_YLR058C	1	0
YBR193C	YNL031C	YBR193C_YNL031C	1	0
YJL071W	YLR095C	YJL071W_YLR095C	1	0
YHR152W	YIL131C	YHR152W_YIL131C	1	0
YMR129W	YOR174W	YMR129W_YOR174W	1	0
YBR096W	YGL111W	YBR096W_YGL111W	1	0
YBR061C	YLR285W	YBR061C_YLR285W	1	0
YGL127C	YGL172W	YGL127C_YGL172W	1	0
YGR120C	YOR329C	YGR120C_YOR329C	1	0
YDR216W	YLR433C	YDR216W_YLR433C	1	0
YEL061C	YIL149C	YEL061C_YIL149C	1	0
YDL052C	YER112W	YDL052C_YER112W	1	0
YBL099W	YLR453C	YBL099W_YLR453C	1	0
YNL189W	YNL300W	YNL189W_YNL300W	1	0
YNL273W	YPL161C	YNL273W_YPL161C	1	0
YNL189W	YPL169C	YNL189W_YPL169C	1	0
YER081W	YOR269W	YER081W_YOR269W	1	0
YNR007C	YPR126C	YNR007C_YPR126C	1	0
YER007W	YPR086W	YER007W_YPR086W	1	0
YBR160W	YJL109C	YBR160W_YJL109C	1	0
YCR087W	YDL029W	YCR087W_YDL029W	1	0
YDL006W	YDL239C	YDL006W_YDL239C	1	0
YDR394W	YNL086W	YDR394W_YNL086W	1	0
YEL034W	YOR264W	YEL034W_YOR264W	1	0
YDL100C	YGR178C	YDL100C_YGR178C	1	0
YKL211C	YNL266W	YKL211C_YNL266W	1	0
YBR109C	YOL004W	YBR109C_YOL004W	1	0
YBR260C	YGL256W	YBR260C_YGL256W	1	0
YJL218W	YMR047C	YJL218W_YMR047C	1	0
YDR318W	YER133W	YDR318W_YER133W	1	0
YJR091C	YPR159W	YJR091C_YPR159W	1	0
YDR235W	YPL011C	YDR235W_YPL011C	1	0
YFR047C	YLR347C	YFR047C_YLR347C	1	0
YDL064W	YGL158W	YDL064W_YGL158W	1	0
YLR222C	YLR265C	YLR222C_YLR265C	1	0
YDR422C	YEL043W	YDR422C_YEL043W	1	0
YCL035C	YDL030W	YCL035C_YDL030W	1	0
YER133W	YGL181W	YER133W_YGL181W	1	0
YGL230C	YIL160C	YGL230C_YIL160C	1	0
YGR120C	YHR209W	YGR120C_YHR209W	1	0
YLR288C	YPL211W	YLR288C_YPL211W	1	0
YFR045W	YJR093C	YFR045W_YJR093C	1	0
YBL089W	YLR117C	YBL089W_YLR117C	1	0
YOR047C	YPR180W	YOR047C_YPR180W	1	0
YMR047C	YNL145W	YMR047C_YNL145W	1	0
YNL055C	YNL172W	YNL055C_YNL172W	1	0
YOR290C	YPR110C	YOR290C_YPR110C	1	0
YHL006C	YOL148C	YHL006C_YOL148C	1	0
YJR017C	YOR176W	YJR017C_YOR176W	1	0
YDR216W	YLR117C	YDR216W_YLR117C	1	0
YMR047C	YPL029W	YMR047C_YPL029W	1	0
YER146W	YOR239W	YER146W_YOR239W	1	0
YNL298W	YPL140C	YNL298W_YPL140C	1	0
YLR351C	YNL061W	YLR351C_YNL061W	1	0
YFR021W	YML016C	YFR021W_YML016C	1	0
YCR086W	YJL080C	YCR086W_YJL080C	1	0
YBR198C	YDL153C	YBR198C_YDL153C	1	0
YIL032C	YLR373C	YIL032C_YLR373C	1	0
YCR057C	YHR183W	YCR057C_YHR183W	1	0
YGR210C	YJL058C	YGR210C_YJL058C	1	0
YHR184W	YOR076C	YHR184W_YOR076C	1	0
YDR194C	YGR192C	YDR194C_YGR192C	1	0
YGR240C	YOR353C	YGR240C_YOR353C	1	0
YDR034C	YOR319W	YDR034C_YOR319W	1	0
YBR204C	YLR453C	YBR204C_YLR453C	1	0
YDR515W	YNL090W	YDR515W_YNL090W	1	0
YDR277C	YOR319W	YDR277C_YOR319W	1	0
YBR109C	YDL164C	YBR109C_YDL164C	1	0
YBL026W	YOR333C	YBL026W_YOR333C	1	0
YDL100C	YJL157C	YDL100C_YJL157C	1	0
YLR373C	YPL050C	YLR373C_YPL050C	1	0
YER022W	YFR037C	YER022W_YFR037C	1	0
YER179W	YNL287W	YER179W_YNL287W	1	0
YER022W	YIR039C	YER022W_YIR039C	1	0
YDR189W	YMR179W	YDR189W_YMR179W	1	0
YBL041W	YBR140C	YBL041W_YBR140C	1	0
YGR234W	YOR010C	YGR234W_YOR010C	1	0
YHR114W	YLR453C	YHR114W_YLR453C	1	0
YKL173W	YKL210W	YKL173W_YKL210W	1	0
YDR318W	YNL307C	YDR318W_YNL307C	1	0
YBR270C	YHL026C	YBR270C_YHL026C	1	0
YFL038C	YJR091C	YFL038C_YJR091C	1	0
YGR209C	YJL013C	YGR209C_YJL013C	1	0
YBR119W	YHR005C	YBR119W_YHR005C	1	0
YDR386W	YIR009W	YDR386W_YIR009W	1	0
YKR100C	YOR230W	YKR100C_YOR230W	1	0
YAL035W	YER040W	YAL035W_YER040W	1	0
YCL063W	YNL040W	YCL063W_YNL040W	1	0
YDL101C	YLR270W	YDL101C_YLR270W	1	0
YAL012W	YLR250W	YAL012W_YLR250W	1	0
YML055W	YMR022W	YML055W_YMR022W	1	0
YGR218W	YOR063W	YGR218W_YOR063W	1	0
YHL023C	YLR124W	YHL023C_YLR124W	1	0
YKR083C	YLR182W	YKR083C_YLR182W	1	0
YJR082C	YKL082C	YJR082C_YKL082C	1	0
